"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.5812,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.4813,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.5204,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.6229,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.9466,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",102.2731,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",102.6671,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.8819,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",103.0372,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",102.9871,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.6714,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.2247,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.9055,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.739,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.8957,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.2928,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.7344,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.932,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.1637,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.3029,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",103.2121,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.9599,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.8536,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.8267,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.8443,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.8393,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.9341,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",103.2366,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",103.4778,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",103.5425,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.5855,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.4311,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.3337,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.2691,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",103.2995,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",103.341,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.3111,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.296,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.2829,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.4132,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.4891,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.5287,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.5407,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.5445,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.4394,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.1788,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.0247,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.1235,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2131,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.3583,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.5036,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.5067,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.4696,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.4078,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.2873,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-01",103.1467,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-02",103.2463,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-03",103.3466,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-04",103.4414,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.5087,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.625,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-07",103.5994,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.4235,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.2968,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.2075,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.148,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.0556,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-01",102.9316,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.5466,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-03",101.2965,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.09394,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.03462,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.02133,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.44823,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.92861,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.04668,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.82974,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.60033,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.30013,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-01",97.86825,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-02",97.80923,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-03",98.43432,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-04",99.62265,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.3451,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-06",100.6612,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-07",100.6693,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-08",100.5178,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-09",100.2188,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-10",99.88846,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-11",99.56973,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2021-12",99.32481,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.25598,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.85754,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.09676,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.855,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.793,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5649,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3425,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2737,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2518,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1421,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8228,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4531,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0833,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.86727,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.94032,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.2417,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.5399,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7022,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.75,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.7563,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.6402,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.4559,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.2328,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.1014,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.1619,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.3401,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.4845,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.4436,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.2956,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.1533,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.0362,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.99346,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.083,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.2374,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.3511,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.343,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.3372,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.4555,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5076,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.5816,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.6574,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.7882,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8677,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.8926,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.9424,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.1148,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.2792,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.4946,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6686,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.6955,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.6171,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.5176,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.4239,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.3862,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.2566,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0416,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.776,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.6591,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",100.6312,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",100.6881,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",100.6723,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.4324,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.0756,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.853,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.84725,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.99871,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",100.1307,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",100.1521,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",100.0242,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.81773,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",99.60432,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",99.44707,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",99.47582,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",99.59199,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",99.7349,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",99.80505,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",99.69821,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.25507,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.84026,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.95902,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.23556,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.27808,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.2879,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.48553,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.70732,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.0343,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.4525,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.6829,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.8658,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.1531,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5255,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.918,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.222,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.2465,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.0441,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.7096,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.2277,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8075,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.4794,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.1214,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.51164,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.48954,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.12634,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",98.74164,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.37205,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.12007,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.36866,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.80996,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.84913,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.30462,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",97.8175,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",97.7651,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",97.85114,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",97.97358,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.09782,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",98.33807,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",98.6701,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.01707,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.20297,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.17645,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.11028,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.8979,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.54572,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.34474,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.40727,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.3787,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.35344,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.12884,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.12747,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.43929,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.90459,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.53603,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.0534,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.6792,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.1318,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.3862,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.3844,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.3516,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.2276,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.1886,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.445,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.669,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.7573,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.8111,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.0071,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.3395,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.7096,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.9198,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9555,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.1011,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.8444,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.5656,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.2448,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.9448,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7236,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.5275,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.5746,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6953,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.6107,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.2205,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",100.6866,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2018-12",100.172,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.803,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.65419,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.58741,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.48203,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.22025,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-06",98.87395,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-07",98.72192,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.69907,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.71169,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.66019,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.7935,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.82273,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.64416,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.18765,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-03",97.39136,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.73978,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.1223,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.07923,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.68322,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.66171,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.486,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.45509,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.70825,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.05209,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.60436,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0832,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.641,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.5082,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-05",101.9457,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.232,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.4104,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.6548,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.806,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-10",102.4944,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.8445,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2021-12",101.0532,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5503,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.87318,
"FIN","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.49615,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.2364,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.3119,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.3553,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.3601,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.3302,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.254,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.1145,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.945,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7855,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6694,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5996,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5879,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.6471,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.7257,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.7543,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.6725,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.5067,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.2802,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.009,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.75716,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",99.61537,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",99.65978,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",99.80113,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",99.93148,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.97392,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.94338,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.85946,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.73222,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.60141,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.51726,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.52492,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.60226,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.73347,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.91312,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0962,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.2259,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.258,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.2384,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.2224,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.2454,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.2902,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",100.3248,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",100.3186,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",100.2692,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",100.1673,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",100.0059,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",99.84139,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",99.75183,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",99.79778,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",99.90879,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",99.99184,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",99.97495,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",99.87859,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.72688,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",99.53819,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.37119,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",99.30605,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.40413,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.56568,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.65953,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",99.5892,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",99.4268,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.26787,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.17823,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.1374,
"NZL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.116,
